	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
200687_s_at	67.219118	70.736044	62.338022	117.082103	108.68433	131.867978	147.397725	77.878502	128.054108	97.525874	77.852024
200688_at	19.163235	19.710704	19.093239	31.339919	18.761583	21.508075	23.323456	20.385164	20.761639	18.555709	20.31972
200689_x_at	1861.264218	3177.648321	1542.299565	2124.339448	2326.439749	2538.745559	3772.208783	2144.425553	3609.617547	2656.619634	2088.860457
200690_at	111.890992	117.698776	104.461395	226.890622	214.606285	321.471721	410.857612	173.836655	314.189385	249.467056	96.21079
200691_s_at	385.991646	375.873146	338.517554	657.093261	434.656737	564.791121	797.552681	548.742907	776.263441	680.820918	282.749513
200692_s_at	117.845253	93.533778	85.532233	151.594801	102.48739	238.517043	299.280125	170.32768	225.119894	201.858387	172.019781
200693_at	238.013432	233.576616	154.106908	310.415155	298.315186	454.06826	587.284687	377.645889	498.997131	345.620913	223.353282
200694_s_at	92.919645	71.563324	71.595014	88.83075	100.921349	191.084849	183.870273	98.70574	134.797522	127.130028	106.182143
200695_at	25.85655	23.228491	26.577033	30.872804	28.904416	35.261471	35.874006	27.667669	31.835445	29.992213	26.958105
200696_s_at	40.998082	26.629264	45.108248	42.546186	53.499608	53.529842	41.191465	63.840231	31.184978	83.31829	29.600101
200697_at	40.654467	26.098387	36.143076	430.991759	52.531173	87.019057	51.158152	86.297866	48.720584	100.134404	37.52003
200698_at	418.545161	403.519797	441.795869	764.661629	491.234835	539.991813	607.857988	612.154307	605.423049	728.513052	376.625019
200699_at	120.777222	122.483173	159.796029	321.391429	278.349012	481.530536	388.13527	265.789443	389.224371	444.948068	45.148664
200700_s_at	114.275427	103.717365	139.794883	285.866045	194.788607	263.715841	228.451732	159.405091	146.195827	280.958999	104.375687
200701_at	655.41647	365.931665	1215.364113	435.196815	975.319076	1278.155229	901.785329	666.461915	493.54146	2403.235965	288.662014
200702_s_at	149.73865	150.098063	161.774341	118.37004	168.267913	328.409173	267.157193	151.26868	209.090359	197.191844	124.07701
200703_at	501.833923	418.567436	587.348835	2161.196005	480.045656	610.380359	924.040281	842.343317	789.477906	1055.650214	434.590705
200704_at	725.317175	376.952363	706.984112	278.38751	596.341107	1341.829458	954.386148	894.319218	414.406335	1393.080602	918.44272
200705_s_at	2599.945112	4440.244222	2173.569963	2623.681481	3433.926656	3308.001794	4245.56078	2945.470983	4596.572832	3357.170385	2890.267224
200706_s_at	281.475709	75.942561	266.344583	75.742388	220.749807	452.471302	252.971463	337.515005	123.40525	505.955649	296.279657
200707_at	72.792354	50.998935	47.940228	56.042651	49.342741	138.56147	259.87729	73.365962	91.741198	121.9764	77.922648
200708_at	75.729541	79.469677	87.128797	150.4808	94.333688	167.260141	288.871051	112.450521	198.038818	153.096167	73.179808
200709_at	1870.586328	2329.811512	1768.064752	2642.777273	2808.089861	3821.400013	3507.278465	3084.230529	2884.681201	4063.940249	1808.841568
200710_at	24.489697	20.706167	21.262719	22.249689	24.699505	30.500607	30.440068	24.564495	28.764132	30.753329	24.515381
200711_s_at	339.646676	507.838549	411.786897	1663.062455	516.153693	673.60251	1039.05928	655.110033	686.505734	743.238201	364.696227
200712_s_at	91.207069	56.766604	72.375397	115.650514	58.601655	205.702986	123.415568	105.826184	86.876128	177.016802	93.080337
200713_s_at	795.374544	1090.355784	1018.036102	1065.836947	1243.491951	1736.490255	1437.51382	1437.995525	1545.389549	1894.275962	846.406536
200714_x_at	178.029715	108.153709	232.955708	178.829828	349.721336	354.876824	315.658405	185.101108	225.44713	532.379992	132.400821
200715_x_at	1006.41154	1695.566809	921.3342	1402.305446	1264.822655	1764.771419	2454.154896	1077.243648	2257.142777	1662.826856	928.004133
200716_x_at	3050.916499	4283.758724	2443.867134	2881.326417	3477.540402	3648.589822	4551.542057	3231.212438	4133.743175	3700.633956	4390.918918
200717_x_at	2752.387913	4516.907609	2380.830615	3341.975104	3480.639929	3685.046685	4824.658825	3263.304766	4639.470543	3969.204906	3661.707658
200718_s_at	386.440824	462.305388	375.344186	1910.07025	465.476213	622.383293	806.24873	699.247656	626.213259	781.9011	404.725968
200719_at	287.79837	250.929524	289.815541	1530.818068	364.504804	575.626267	714.300694	377.245935	381.485812	578.636438	245.802857
200720_s_at	70.860402	29.497982	44.870778	178.838942	37.110633	61.483487	62.442911	66.722964	41.308707	90.572344	54.136698
200721_s_at	386.151558	307.731617	379.743314	2052.497418	476.84841	977.591662	942.997301	642.170707	600.354132	972.621359	343.612365
200722_s_at	79.854895	48.745938	69.94732	64.66304	88.485692	102.452644	129.315839	67.088726	87.545313	74.32085	75.732916
200723_s_at	90.933398	87.445382	100.116186	121.935074	127.571807	186.968421	313.372666	131.939253	247.722804	203.333053	73.97216
200724_at	50.606382	30.417509	28.57799	45.470772	59.942694	166.044038	128.796186	42.320217	51.420648	199.301641	35.355095
200725_x_at	2102.238992	3340.411111	1881.364867	2280.843416	2533.215984	2818.423428	3696.239276	2451.96543	3597.098944	2971.629121	2838.991671
200726_at	1228.211043	1265.797338	1029.024992	1558.024252	1271.642029	1648.416646	1650.565167	1426.18087	1666.537678	1814.088002	1209.303268
200727_s_at	641.361421	593.578365	950.664961	617.587244	1186.421702	1228.006049	728.426962	721.18125	661.012504	1696.884565	628.826975
200728_at	1248.625764	841.99875	1196.657414	856.601455	1389.700411	2120.826219	1388.557049	1351.373514	1301.258348	2277.484736	876.307361
200729_s_at	629.684206	321.533053	602.335978	453.628859	714.416776	1356.298562	656.075742	793.422722	643.855388	1354.98278	366.707968
200730_s_at	99.645839	28.142847	62.311365	31.075597	88.135604	160.571383	125.410762	70.083992	59.491849	179.13245	61.87945
200731_s_at	383.376829	298.181042	436.657462	224.520786	348.19902	422.49482	487.162409	394.93361	419.17978	617.802847	430.641865
200732_s_at	496.885719	531.325674	496.92042	412.776421	583.671572	638.578235	837.805429	576.774385	707.455423	954.880091	857.302687
200733_s_at	527.669752	564.605981	466.390199	427.182971	592.635856	693.940048	669.045974	628.601826	598.985937	808.729051	753.233456
200734_s_at	45.312507	47.365563	39.232453	45.81804	42.284349	75.960439	59.669563	56.695029	56.96402	91.082237	42.7164
200735_x_at	3239.723017	4578.830257	2653.166467	3787.222085	4092.199643	4250.093192	5296.304309	3876.12118	4647.254626	4657.665773	4678.122055
200736_s_at	207.224716	135.825383	293.850498	2813.242217	447.478389	432.442329	522.426248	609.449998	305.633394	1057.163225	78.377863
200737_at	76.081601	52.0821	72.866886	78.838586	132.610347	250.817724	148.8657	111.040516	92.793521	244.731337	64.543651
200738_s_at	359.451847	403.990158	364.379175	343.555933	516.019021	621.219721	483.460512	549.708519	408.346561	814.02182	307.76613
200739_s_at	32.330489	29.079747	33.567283	38.270292	31.629248	39.505855	44.739372	36.798156	36.029022	43.745763	30.314825
200740_s_at	157.09748	98.258714	169.008326	235.922543	228.575891	308.034087	508.285881	206.61893	247.380858	303.752562	87.09142
200741_s_at	2232.702424	3255.061949	1741.717404	1824.796422	2423.018706	2607.671381	2865.651672	2420.449814	2789.271794	2756.88874	3346.616069
200742_s_at	218.509467	63.851903	326.478042	301.566782	355.765066	436.885942	259.780829	298.35047	144.36322	940.136439	77.73878
200743_s_at	432.293044	174.262441	546.027477	455.009038	639.666438	755.281009	674.947133	525.865669	322.28372	1525.755949	177.753145
200744_s_at	100.593473	65.708935	88.521326	94.284553	93.536686	113.578302	82.9248	117.210011	75.424683	168.636654	100.936226
200745_s_at	399.813212	196.462092	559.768318	428.826664	556.784006	980.32867	980.914342	546.472851	685.957148	1051.46361	248.091057
200746_s_at	519.625142	319.297002	651.95703	578.363568	608.448599	931.023588	945.854195	692.358631	692.505773	1131.83752	360.881726
200747_s_at	66.300633	43.024064	65.687448	54.823338	80.583242	163.042364	173.575196	78.586824	104.426331	99.884729	127.27537
200748_s_at	2008.6856	2147.041353	2313.243986	4137.725587	2496.056907	3311.362108	2421.000342	3271.880111	2036.695898	4599.566913	1429.671835
200749_at	443.110877	677.135313	379.848341	707.077778	632.240064	690.335866	925.859572	757.11767	1067.080151	724.064385	313.934808
200750_s_at	279.393053	519.720711	297.984981	648.700006	380.295445	522.337972	738.529533	459.239114	925.858684	518.792421	302.474016
200751_s_at	612.672724	446.568328	582.137367	876.919246	480.982343	842.426638	1248.297678	960.3747	1117.413222	1062.568237	468.922706
200752_s_at	36.047753	22.570116	26.739724	39.794511	40.882683	52.262293	44.168325	42.517507	33.943835	45.331241	30.631322
200753_x_at	137.545577	121.36807	154.802373	146.761519	192.246476	266.519909	269.552509	164.269259	260.834101	189.385568	126.560715
200754_x_at	2533.690551	4456.895651	2529.825751	2927.047756	4044.694967	3919.759241	4147.921255	3214.530407	4875.011276	3816.501486	3596.376067
200755_s_at	66.997957	69.865448	70.927873	121.783215	115.104719	185.768643	214.242489	145.307784	179.027599	164.215906	53.756928
200756_x_at	33.462953	30.382069	25.091712	33.151463	24.93584	38.83432	38.029211	34.69612	30.668402	34.769141	26.29173
200757_s_at	61.827077	102.658396	89.179065	192.486875	123.473153	274.655775	315.341844	182.536359	308.541456	252.00091	38.798685
200758_s_at	80.193842	74.863851	71.573617	101.074648	99.489339	129.300271	173.630299	73.779007	104.550598	110.230542	106.948818
200759_x_at	325.624885	164.753785	395.21096	411.447575	525.870372	593.476592	554.675345	334.161639	471.923897	619.052357	219.14294
200760_s_at	523.132077	315.747304	671.053049	866.833755	596.505966	1223.053114	1080.389898	971.757072	540.709451	1526.657469	240.222993
200761_s_at	836.970426	695.373925	862.49021	1073.104771	957.470321	1573.108362	1378.135172	1516.631945	831.609024	1931.709732	488.453232
200762_at	1416.087908	1336.413415	1549.372904	1040.211154	2523.369328	2142.629239	1908.015738	1463.932803	1673.19365	3462.815448	983.605276
200763_s_at	1674.951493	3126.123851	1515.712863	2236.431184	2226.783467	2498.121625	3355.655218	2123.948143	3244.845257	2778.314338	2158.448129
200764_s_at	54.612946	55.813493	47.647478	113.260186	80.633841	68.779048	84.114217	68.03664	72.997418	100.515199	56.94359
200765_x_at	54.174546	45.682581	63.951057	378.121386	166.988652	151.888273	234.954379	128.431273	145.420282	329.849747	61.034394
200766_at	30.737594	29.540942	40.652494	50.774374	49.684187	76.627729	40.88867	38.161821	33.164651	138.238456	35.424118
200767_s_at	25.572557	18.494735	22.957754	21.186242	67.564343	47.499831	30.510674	25.347323	29.797901	40.374486	22.804123
200768_s_at	1128.768071	1865.460528	1129.563658	1171.30898	2008.585038	1400.542249	1700.268052	1381.455076	2351.074153	1969.868412	940.089424
200769_s_at	28.833172	10.902498	12.8322	13.620438	16.223244	19.36826	27.912757	27.258125	24.741149	35.353183	21.455496
200770_s_at	29.35653	35.621482	24.283916	34.408357	25.133997	30.773508	34.657967	26.036615	32.154266	26.914493	27.976326
200771_at	149.64239	89.954147	135.795311	103.035347	168.078755	183.088056	314.495564	120.86367	218.323364	87.152925	56.72177
200772_x_at	2863.592504	3803.07154	2826.777485	3210.783129	3375.915711	3286.967408	4065.215228	3440.741415	4456.513927	3783.44864	4548.112585
200773_x_at	2148.514936	2840.331163	1800.792827	2390.837884	2722.848351	2579.239008	2588.373498	2708.738488	2883.687658	2813.914743	3643.579818
200774_at	566.74198	264.141265	587.923706	724.644443	700.207555	876.561817	762.359219	719.675087	683.03942	1133.375957	447.23813
200775_s_at	3008.265989	3796.754225	2372.317265	4326.033216	3857.289095	3761.784114	3646.025259	3736.616058	3550.118589	3900.563543	4693.071803
200776_s_at	63.26772	33.30047	49.99188	76.170027	75.824584	165.695118	96.532357	76.510826	62.499384	114.924716	74.300777
200777_s_at	662.529388	787.666766	745.900795	862.872776	941.228438	1312.60945	1240.288504	1152.177884	1230.816692	1408.507034	837.259907
200778_s_at	132.413752	42.136832	113.517519	396.553028	113.48491	201.376077	190.488049	236.217803	105.963206	215.745521	71.749382
200779_at	580.290141	786.232215	649.12424	1426.704648	737.754648	812.520932	1194.969144	1020.80622	1040.138121	1112.025073	736.779983
200780_x_at	915.796365	696.057721	1006.620316	2113.743091	934.859943	1081.607743	1524.521565	1484.655657	998.719034	1417.775658	728.045057
200781_s_at	3329.732048	5049.587721	2623.135647	3481.6166	3595.221513	4070.867458	4842.809183	3778.223572	4599.567044	4151.545725	4398.286939
200782_at	62.921625	34.433924	104.73535	43.633868	199.229239	267.013422	109.301733	59.376765	57.311174	475.24883	46.169664
200783_s_at	299.103455	945.970617	517.394678	714.549768	635.358452	653.516463	1337.302432	504.143658	1663.661388	249.779067	951.308273
200784_s_at	35.778492	35.534887	39.097549	37.619059	43.964108	43.91108	36.622412	38.624264	33.133512	49.903571	44.632624
200785_s_at	34.853818	14.414534	20.823151	32.83646	48.399768	84.660234	23.959594	38.271126	18.313632	168.859841	31.9131
200786_at	359.930494	561.844058	412.856266	1275.186764	601.860845	669.333038	1186.642755	643.614381	1032.267268	1062.112461	613.386561
200787_s_at	46.036038	49.754864	33.406707	35.702128	39.361402	49.066194	32.147027	46.874859	33.420639	77.937586	50.734358
200788_s_at	89.067095	34.340343	81.406734	44.357165	164.63622	274.963555	68.992645	78.41949	44.792834	459.786012	47.194435
200789_at	56.993767	61.656472	49.127006	75.202989	50.683006	82.949765	102.372613	66.060723	68.412534	78.778649	71.135572
200790_at	178.957658	80.533199	137.925325	861.582228	151.058175	207.633896	261.470249	205.729506	256.624293	200.391616	94.558358
200791_s_at	2429.670003	2210.225864	2371.454544	1843.569081	2990.388534	4139.310114	1911.587042	2569.646308	2454.832348	4184.474314	2444.197888
200792_at	189.184643	182.569933	204.0946	431.517451	220.804609	658.823002	761.222676	266.268347	621.944275	582.721793	129.117513
200793_s_at	30.429452	36.688744	26.713021	35.77099	38.892686	29.165164	26.566839	29.963825	28.944141	34.565632	35.173916
200794_x_at	580.552038	358.076856	722.887026	733.190574	607.002126	1024.326378	718.120665	745.707451	380.19846	1616.537353	510.488388
200795_at	48.641239	51.670526	55.97047	70.042896	47.952875	49.087832	56.951277	49.874742	55.19966	57.714655	45.665393
200796_s_at	21.73282	22.178539	21.130267	23.267729	22.928145	24.029373	24.086784	23.319639	21.604341	27.870508	22.596475
200797_s_at	583.304876	872.836731	738.310119	333.264737	1045.6091	1380.585999	642.666973	746.635529	474.116544	1739.504523	297.312587
200798_x_at	128.758798	43.483398	128.796234	49.182073	161.441905	341.977724	98.832255	171.769816	48.108748	431.501552	84.591038
200799_at	558.16635	409.837536	545.726911	876.608951	590.42979	649.44504	681.944191	1137.604088	447.299585	943.517554	472.792327
200800_s_at	34.471447	14.370798	14.805549	17.620999	23.698709	35.357656	15.025361	39.976401	12.52693	45.378459	39.748197
200801_x_at	6219.179147	8781.396696	5680.401005	7622.864277	9772.510826	9527.909918	7670.590912	7395.756838	7877.977801	8065.294888	7369.707543
200802_at	43.078163	36.7466	38.690564	153.681707	62.299487	148.771104	65.260345	49.880809	65.049375	106.354202	53.911457
200803_s_at	253.090282	101.835903	333.187666	1479.368803	286.876703	557.360607	361.052006	483.137628	246.775477	853.26809	133.408942
200804_at	850.58249	706.64955	944.810971	1663.122855	857.627226	1575.138693	1455.217125	1300.161537	918.270857	2082.304311	607.093678
200805_at	143.35905	163.185459	218.678278	211.16888	385.994114	551.834761	406.702101	180.73594	336.396633	510.6301	125.813188
200806_s_at	219.339483	213.486277	204.838335	444.599948	252.065965	233.085153	678.70148	400.244519	689.167835	274.016672	169.378649
200807_s_at	263.598141	311.932928	209.572291	346.706624	351.846931	228.160099	512.484493	444.191576	682.673962	281.149365	210.390407
200808_s_at	61.753796	71.474406	41.396283	57.308631	94.997946	106.760908	61.12847	85.798313	54.649243	156.890982	65.401671
200809_x_at	1313.193279	1589.407476	1011.732562	1324.89019	1181.19911	1296.71485	2124.635965	1427.596625	1924.71589	1480.001779	1291.117323
200810_s_at	2183.694408	3447.09021	2114.219958	3064.124153	2818.418916	3309.948741	3488.273724	2692.856483	2966.343744	3118.255682	2932.713066
200811_at	1821.889512	2690.347813	1863.658865	2642.094181	2294.945221	2663.011414	3108.599649	2312.728241	2443.000526	2574.0297	2549.252025
200812_at	114.211466	63.892002	84.005143	123.28049	111.124942	169.837716	225.180829	174.632354	206.75668	132.220576	103.207753
200813_s_at	846.523279	950.535345	1209.479888	1300.315968	946.74496	2015.753041	2280.760463	1210.571611	1780.431585	1936.446606	695.043433
200814_at	385.477081	391.955561	442.94525	818.318931	494.479001	879.80596	1124.065843	434.097058	587.483767	1084.677779	304.665624
200815_s_at	189.354226	88.563242	152.547204	169.488192	218.827299	307.281258	148.956317	197.78646	128.626569	325.624002	119.686278
