	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
205817_at	61.61064	64.319126	53.992703	51.82695	48.381196	38.960505	42.259231	67.997617	57.631674	43.468026	85.006142
205818_at	91.847423	113.704877	102.393616	99.987912	91.244477	77.445488	88.371642	93.634037	93.380719	98.546413	74.966853
205819_at	32.152686	26.722362	30.054616	33.019851	31.813677	36.634672	34.8281	34.309799	28.527839	42.437381	28.479457
205820_s_at	30.83918	51.596672	33.805188	41.864087	31.102972	29.594215	35.825184	31.681027	54.663818	35.564984	46.172767
205821_at	234.80989	50.097089	340.722466	177.612284	605.498386	2558.167943	58.725572	364.616333	55.90306	115.994513	112.740071
205822_s_at	52.462762	46.183689	37.220072	47.680346	43.472907	46.09161	91.510382	58.169559	73.963495	56.794909	51.447045
205823_at	30.920572	21.686879	26.327138	26.978512	29.065092	31.909396	32.515277	29.892657	26.882845	31.078058	26.403827
205824_at	33.334698	40.827158	32.505141	34.170963	32.417654	34.05569	35.283434	34.109175	33.411237	35.164014	30.820526
205825_at	41.957782	49.553906	58.758895	51.122413	53.135691	52.507288	49.411757	43.19372	49.969351	48.61787	38.477912
205826_at	45.903051	18.28061	58.548256	64.716188	41.697636	133.340425	64.240538	84.57158	41.8541	30.400109	90.616963
205827_at	55.609883	64.056644	48.398164	57.327336	58.200297	54.814811	55.940982	59.963897	55.004799	52.506274	58.089725
205828_at	50.656618	49.37487	56.575119	60.038152	63.19556	62.665536	56.478615	50.189985	53.857586	54.325303	46.833226
205829_at	20.106256	18.82711	17.764332	18.07642	22.116723	20.179319	21.093231	21.329014	19.241086	18.318629	20.221404
205830_at	37.850969	93.025833	47.128031	78.091095	74.672767	38.644826	317.687257	50.196703	191.044111	35.168206	42.817313
205831_at	57.683948	56.364542	69.884653	37.725033	40.611961	94.355598	37.523809	65.152111	35.631109	55.250612	51.247654
205832_at	37.834117	44.476732	54.275435	48.40341	47.981147	46.51761	47.550886	39.264275	46.287333	42.359966	36.539403
205833_s_at	67.320667	52.885211	65.061356	56.534083	50.718115	53.265637	51.653533	62.987763	59.704855	65.581031	63.048692
205834_s_at	49.775666	48.848588	53.411887	41.746788	37.063746	47.314103	39.537325	44.340516	41.73193	42.844413	44.218923
205835_s_at	36.077161	26.695437	29.213521	23.355785	26.84763	34.40882	26.224811	39.440487	28.414781	33.561248	38.268631
205836_s_at	61.184486	35.306742	60.394239	34.122511	54.523887	106.267777	65.497016	55.191395	68.155394	68.385027	46.54134
205837_s_at	108.741883	106.215328	57.514632	6113.897428	159.676389	257.099823	740.442387	158.272791	398.942089	238.036421	130.74505
205838_at	110.830286	70.676038	46.43577	5302.233117	86.805557	199.83816	548.232292	146.192143	253.959862	212.688099	98.288125
205839_s_at	32.554607	31.006702	35.740511	19.261676	39.851742	69.976592	23.015488	39.337548	23.189019	34.831086	33.856036
205840_x_at	28.252388	25.849325	34.448074	29.527952	29.51825	29.430937	27.517026	26.842833	27.945825	27.6183	27.550185
205841_at	155.539529	74.324161	233.301994	199.718861	262.240888	229.938073	140.480377	242.521858	126.317332	384.725431	69.126885
205842_s_at	81.907677	38.545837	86.346856	44.723472	113.765872	92.359804	53.184495	87.647416	48.644237	140.225564	56.071482
205843_x_at	33.755615	28.313577	31.2535	34.093	31.008297	33.319037	38.037831	33.650402	37.13699	31.398936	33.402932
205844_at	146.891214	64.189535	97.589391	62.101426	72.40713	207.942017	75.178237	167.830174	67.86912	187.413037	160.562256
205845_at	22.996124	19.744081	18.600429	19.027488	20.208508	19.467885	20.066227	22.695361	19.218798	21.420203	22.754079
205846_at	54.3124	111.920527	58.557265	54.777117	46.591445	39.932236	53.750011	50.083843	79.570307	49.378264	70.786947
205847_at	38.312052	35.093911	34.459658	34.913621	34.266082	33.084738	34.343533	35.665053	32.876525	34.480157	37.862763
205848_at	31.490328	51.049448	36.357157	39.745964	46.475415	33.982512	73.777575	36.166946	59.684134	30.955256	29.440889
205849_s_at	1040.697413	2111.459229	1115.322213	1567.962247	1731.986073	1661.78756	1998.95899	1131.511013	1849.810948	1895.580909	813.946097
205850_s_at	39.097586	31.257583	27.476696	29.244147	26.399092	25.214842	26.087219	40.101021	29.398515	31.514074	31.900636
205851_at	50.470842	34.143226	45.827833	50.74355	60.16877	69.367316	67.42979	55.607447	52.615799	62.599446	40.473158
205852_at	28.796328	23.733817	26.398558	26.691911	24.935466	26.437657	26.920561	29.82226	25.227487	25.943667	30.383478
205853_at	30.077525	32.107582	23.614948	22.198337	51.92475	26.121326	22.289491	30.894398	23.187418	28.413671	34.025387
205854_at	38.192583	44.993268	35.381334	42.340452	37.897696	42.721277	41.114208	38.35088	45.388333	42.491022	41.560672
205855_at	56.956568	61.249696	57.414276	45.833609	45.406338	44.156937	45.805313	55.118895	49.387421	49.570208	50.038904
205856_at	99.374005	55.996664	61.363895	3030.80595	135.770354	122.822853	285.134349	121.102912	229.038114	119.324675	101.072834
205857_at	139.915625	1162.388664	485.679869	219.727503	838.550462	122.276739	291.644985	588.61169	519.177281	170.452175	85.574929
205858_at	49.636687	53.442501	53.583585	49.419903	43.620407	54.647739	49.521265	45.959992	46.982277	48.604758	50.483439
205859_at	748.031384	53.876475	642.124605	56.525748	662.298976	714.337599	27.316575	238.617142	57.291153	1541.229722	206.65488
205860_x_at	32.291222	40.675014	38.895439	41.721656	39.975443	38.198796	39.875939	34.750249	38.360224	38.610991	39.136412
205861_at	112.169748	28.125755	128.598537	37.794806	47.896685	109.350737	33.872624	43.663445	32.94958	42.156582	101.055833
205862_at	28.375766	48.888457	40.589381	34.892795	40.367919	34.819882	37.846361	31.615125	47.460494	33.798408	31.563222
205863_at	63.497273	37.252661	58.926492	85.475579	140.886468	450.863781	17.593258	149.158934	22.856332	292.905476	175.270344
205864_at	24.4542	28.503215	24.175863	24.363024	24.648754	27.996493	27.152383	24.327921	25.947787	25.206478	23.465768
205865_at	144.706303	77.514666	178.354008	137.849327	223.92166	187.330622	158.722425	137.915165	125.558676	176.22711	109.612851
205866_at	25.420759	23.19355	23.08346	21.651259	21.915694	21.916175	21.88753	24.526978	21.021987	22.641391	25.196009
205867_at	39.998041	36.67673	49.584759	41.008264	52.988522	47.192915	49.994873	48.265353	50.570237	55.779952	51.436704
205868_s_at	84.894102	74.350789	94.979897	78.15332	126.794959	102.972382	119.169846	84.560259	87.920807	90.730209	58.014538
205869_at	33.687293	42.481518	37.128394	41.835454	43.426353	39.555603	39.592675	35.72873	38.124102	44.353026	35.885923
205870_at	32.045346	39.599611	32.248109	34.328305	32.542247	34.416771	33.729212	31.898714	33.358638	32.502136	29.708962
205871_at	110.263622	75.34913	98.13194	48.394646	84.659744	88.901201	124.305016	95.070345	118.295426	75.655282	113.747615
205872_x_at	86.311122	129.305194	127.910767	110.488202	153.111395	191.651463	145.122628	102.955517	135.031368	122.079439	70.380137
205873_at	29.717168	22.116315	29.115501	26.426811	35.569524	33.622023	28.031808	30.713678	29.542427	28.622383	27.850739
205874_at	19.790806	21.792578	19.02868	19.851073	21.283137	22.308799	21.686567	20.610417	20.449875	19.872128	21.214188
205875_s_at	60.108227	57.406027	59.583835	52.562172	68.138606	94.979408	54.997069	51.923257	56.022719	102.144744	48.12061
205876_at	30.482562	33.367099	39.203579	33.185112	34.964324	34.720382	33.794434	30.428053	34.511062	34.205947	27.190619
205877_s_at	39.461224	37.661525	36.908349	40.916565	43.983021	53.558361	53.630957	40.135365	44.455564	41.70748	37.659031
205878_at	91.780838	91.749809	110.232237	85.604058	88.39698	52.292022	60.113996	96.968891	97.205307	74.049557	125.587118
205879_x_at	29.979761	25.705796	31.016291	29.194662	31.992131	29.994366	31.443271	30.895126	31.038985	30.241245	28.876853
205880_at	36.880991	38.665059	54.132686	45.710973	44.179369	42.390838	42.544305	42.188799	41.557331	41.985133	38.42238
205881_at	26.507061	24.426825	25.78261	27.357592	26.346001	27.734748	30.809542	29.3787	30.20197	27.128563	25.83428
205882_x_at	677.146105	697.230414	721.94084	126.822315	690.280355	1251.996198	400.285602	694.101501	279.406668	442.834982	509.638336
205883_at	61.915691	80.247218	72.720055	86.007413	60.033956	95.502351	75.650914	94.374637	125.112458	92.682838	66.850349
205884_at	134.859533	183.953357	144.960313	141.935058	198.664006	254.566727	236.966738	134.978154	257.911881	207.614399	124.477374
205885_s_at	124.993557	108.455295	100.13218	98.207277	146.128801	212.099188	189.193555	139.269553	189.362212	171.312133	110.422025
205886_at	24.46398	27.132505	24.763314	27.591285	27.526402	27.042749	26.630606	26.779816	24.891414	26.753112	26.104246
205887_x_at	244.584473	201.668986	239.583338	193.456079	207.189775	199.131325	192.476082	217.299569	226.699656	183.455921	234.180588
205888_s_at	59.109682	84.223882	62.525091	81.596242	67.606242	79.495296	112.904025	69.498637	108.728405	50.433073	67.718789
205889_s_at	29.021124	47.184576	39.62583	44.535644	40.978684	46.504762	110.585186	33.670446	86.224856	36.28719	30.852473
205890_s_at	102.839728	55.944566	105.47872	45.278161	42.361426	53.406563	50.353416	103.349261	54.530349	70.618857	102.91749
205891_at	45.916395	44.317959	46.18735	59.336063	60.829537	75.063447	53.860346	59.555829	73.248318	85.12629	33.497443
205892_s_at	40.25197	54.504816	45.060876	44.602204	43.379997	34.279517	37.125835	39.078692	44.975157	42.425903	47.062988
205893_at	288.122816	757.254108	507.192882	593.559745	417.463488	157.848227	727.000542	299.80688	548.768401	288.206449	301.542678
205894_at	39.511392	49.253892	46.50932	47.484239	49.233646	51.442424	49.678923	43.51214	50.515176	45.201804	35.863051
205895_s_at	32.2856	35.511978	28.83167	32.427806	29.512757	36.483625	37.076631	37.271844	38.512923	31.522873	36.888404
205896_at	55.371959	46.414305	32.517276	913.329409	56.382548	43.929673	59.730733	60.596795	41.069203	71.471246	73.950325
205897_at	23.890677	25.478133	25.562451	24.233061	25.601591	24.867255	25.642965	23.139806	24.119887	25.065416	24.190055
205898_at	499.245552	69.808962	879.137601	215.630892	891.109226	1622.785356	23.031392	735.835807	63.903553	1649.320405	164.892883
205899_at	39.087922	58.973944	44.11038	36.874888	45.808912	29.665631	31.476045	38.932449	43.559431	31.046968	47.549574
205900_at	74.188151	53.736965	48.98885	2716.815929	89.215818	61.020538	201.345754	82.948529	124.828648	76.000914	79.638531
205901_at	58.992671	20.543172	37.145512	17.94434	17.587227	53.661619	17.468118	28.203551	17.283041	20.196537	41.230445
205902_at	50.357878	43.127726	39.104533	44.152592	38.779945	31.547863	35.237447	53.880319	35.421679	40.40144	60.81999
205903_s_at	59.894937	64.446051	52.970425	49.653673	51.775209	44.021273	48.440536	66.483173	52.825025	54.466196	60.810432
205904_at	95.702243	86.616782	79.54748	92.578099	104.732625	150.357434	152.108428	107.419117	102.443746	107.083088	125.16391
205905_s_at	81.316705	58.615885	45.925941	53.886534	56.251279	54.189452	63.571495	70.320964	53.303173	68.389577	77.415948
205906_at	34.031778	36.494492	40.5144	39.556973	44.45455	39.423103	38.982399	33.755914	39.513099	40.807398	29.031436
205907_s_at	77.472513	80.133707	69.377139	67.045822	67.504897	64.258266	60.881303	69.580964	78.535111	56.010507	73.461121
205908_s_at	173.049952	361.843464	269.938659	292.522146	243.625632	141.947004	182.098991	169.946445	279.033075	171.952627	194.745275
205909_at	65.787253	182.042561	94.609298	441.091871	268.779059	262.856715	436.28789	167.148318	965.043819	65.915096	99.857149
205910_s_at	36.566658	60.89222	38.03853	36.988096	32.184162	31.902456	34.710386	35.135993	44.036417	32.809181	37.724092
205911_at	27.058683	22.686776	18.162775	17.837015	19.18524	19.72383	19.814611	26.482501	18.646202	19.459832	32.850468
205912_at	27.967091	34.210244	29.202121	30.039496	30.931434	28.559659	28.841538	28.909405	31.012879	28.226803	32.158696
205913_at	24.697741	21.999824	23.652642	23.062148	23.970126	25.14696	25.833637	24.731503	24.643743	23.858863	24.486438
205914_s_at	15.679323	17.065158	15.059834	15.067115	16.179322	15.128047	15.89031	15.092899	15.71722	15.283398	17.246539
205915_x_at	28.364475	44.343172	30.813754	33.246006	30.25542	33.742602	32.770654	31.730326	31.836578	31.794237	29.500031
205916_at	61.166922	56.789368	64.439589	49.723583	43.690863	37.370047	39.992686	74.874528	53.71504	45.631532	60.624007
205917_at	101.351868	52.141346	98.438453	82.349172	121.381259	290.750739	176.381939	118.7567	132.5659	181.284164	62.124764
205918_at	27.653992	24.443495	26.39184	22.147511	29.589102	24.282156	23.951912	26.564762	23.795692	26.610051	27.465407
205919_at	51.052826	23.615207	34.219118	864.546303	44.214632	38.20005	52.80437	67.234897	28.371146	62.992246	42.510074
205920_at	45.491065	41.197201	34.152767	31.65707	27.933454	33.595223	30.256296	42.294345	36.656388	41.442249	53.619258
205921_s_at	51.535999	28.646356	29.476011	30.046617	60.324953	141.282694	38.86467	82.712499	35.502172	128.629078	43.332568
205922_at	89.297314	26.313302	89.353848	38.732346	111.577915	442.16859	32.607861	108.555003	29.754579	242.901917	79.291404
205923_at	47.729389	54.146055	57.29896	231.74556	52.277774	45.95152	47.686352	55.347627	53.385698	48.270221	54.668591
205924_at	40.02413	38.593559	36.204288	36.423907	30.185017	30.28448	32.473388	40.084556	36.496997	33.589314	49.272451
205925_s_at	24.866285	36.227642	22.711111	26.111158	27.207695	24.638496	27.302764	24.750563	25.951504	24.460467	25.820131
205926_at	27.20869	22.165182	21.179764	19.258922	19.074129	32.901356	23.316332	27.802584	22.677221	39.095959	31.388524
205927_s_at	40.153411	36.085849	41.997922	324.629466	48.132516	78.234753	59.907293	40.871736	50.937539	40.628976	31.548437
205928_at	41.84997	47.577392	41.037184	31.799515	40.301972	69.717589	79.777652	45.042268	68.775342	52.040892	36.640654
205929_at	26.319251	22.267311	29.433664	26.119351	26.438543	33.277817	26.981695	26.801377	25.548053	28.258206	24.931718
205930_at	250.473604	198.592248	316.501938	206.572016	293.631229	529.237778	387.065905	356.713929	363.113266	383.261406	151.205352
205931_s_at	93.931226	49.566157	77.940399	52.345454	147.717748	289.216088	42.957706	100.560076	49.916259	270.566733	68.943405
205932_s_at	28.963444	27.56783	28.029384	29.183463	25.831622	26.862156	30.170924	28.176083	28.13458	26.30749	31.485715
205933_at	281.22378	24.938122	302.143498	30.118215	221.747791	330.147468	313.513078	88.044189	46.74939	177.418898	107.147683
205934_at	32.624243	39.454462	32.11118	26.772977	31.528292	52.367348	33.206151	32.599627	26.928273	41.233675	31.69343
205935_at	39.692583	35.113759	43.531024	44.083908	37.845541	34.491762	58.721257	34.962309	37.377992	38.360854	35.435686
205936_s_at	25.899835	21.666842	22.865577	21.61421	30.967854	39.444461	23.003888	25.392644	19.364006	45.641799	27.038597
205937_at	38.467848	83.315284	55.641653	68.630505	55.623932	52.579501	59.222334	43.961297	61.216297	52.870822	43.202818
205938_at	27.628706	24.109886	27.020603	26.396622	23.809195	27.624772	25.343596	27.659055	25.608044	29.077869	25.283553
205939_at	32.194878	27.992791	33.480399	34.771645	33.87727	34.817452	35.647262	32.31778	32.669365	33.121135	27.843292
205940_at	87.253439	115.615435	74.69768	78.139082	55.558798	49.431246	57.810461	91.797538	87.061134	72.618989	126.786451
205941_s_at	45.054353	39.070335	37.405258	31.350886	34.433318	39.949095	36.595205	44.635108	32.337719	44.640822	49.964324
205942_s_at	35.620986	56.689141	45.12634	116.778305	59.011057	41.194181	145.963175	52.098833	131.719849	43.391518	54.019312
205943_at	43.090983	38.358742	42.862443	42.225307	35.660574	35.691753	37.862742	39.208802	40.239781	37.552057	40.047791
205944_s_at	60.778717	48.495587	47.981999	67.494883	67.572869	65.525974	55.03379	61.70869	59.701496	74.328798	77.361252
205945_at	63.715227	45.777643	58.58405	33.112798	105.133684	84.878365	34.58921	56.375894	32.415654	182.500459	40.923253
205946_at	30.499817	26.013136	31.945983	30.116951	38.338739	36.949423	36.796314	32.053742	32.123145	31.297896	27.74467
205947_s_at	30.156836	41.048718	27.862007	34.469895	28.727838	29.353436	32.910775	34.360208	41.91383	31.01462	46.529718
205948_at	33.783057	54.845419	37.899459	40.258783	35.829806	33.105348	34.706749	35.625962	42.202323	36.86918	48.265883
205949_at	30.15953	22.822063	27.091377	36.392235	24.691599	24.39599	26.424359	30.125318	31.035572	27.868176	29.98801
205950_s_at	219.476964	176.21644	115.551749	7894.032501	317.228867	191.254244	954.915694	339.780351	448.135514	240.401628	279.376647
205951_at	140.719871	150.126314	119.441103	111.519788	97.71638	64.665981	77.484906	139.812105	128.925198	85.331622	159.365513
205952_at	36.652478	54.109034	39.19089	45.488367	32.71941	35.771127	36.919519	44.248704	43.758432	40.986443	56.632391
205953_at	48.841447	16.976635	42.419345	29.600466	193.328493	96.228378	70.169185	47.377446	41.702434	61.308778	45.86548
205954_at	28.248993	28.420711	26.058534	28.354596	26.686155	29.396727	28.334465	28.574295	26.043771	27.046926	26.977304
205955_at	73.477532	100.033064	104.873442	95.806404	90.506784	82.702386	85.471724	73.920781	90.799531	91.540639	61.921577
205956_x_at	373.006513	305.028437	461.804956	277.807196	601.285829	543.519668	384.583168	450.845725	420.025678	580.983781	270.46866
205957_at	31.960754	28.441834	34.862591	29.600393	32.798539	35.514374	32.657337	32.274109	31.535063	32.791977	31.642095
