	GSM819140	GSM819141	GSM819142	GSM819152	GSM819153	GSM819154
10442240	2.25620521	2.219910197	1.986890018	2.33853763	2.151989379	2.426328307
10442258	2.851294218	2.870412064	2.631694656	2.463248298	2.880499413	2.475262966
10442262	2.112630617	1.938407965	1.652876766	1.562846219	2.003635352	1.752105327
10442270	2.157825171	2.132572356	1.918125973	2.405555709	2.656173612	2.463248298
10442279	1.802601251	1.599283601	1.453623695	2.36824499	1.904388435	2.544060932
10442283	1.740265384	1.60219955	1.447712058	1.586841087	1.772585069	1.691256078
10442285	2.009684485	1.905140631	2.252480924	2.172234799	1.959099692	2.318359217
10442288	1.755582651	1.885680892	1.760557037	1.760979118	1.704167866	2.068017797
10442294	2.311407369	1.756217607	1.878269411	1.654577149	1.93122804	1.983783067
10442300	4.557904672	4.004107102	4.741738209	4.873673283	4.341278722	5.936102018
10442302	2.592459102	2.466046306	2.279747245	2.347731236	2.572993959	2.505500987
10442311	2.586444075	2.738911568	2.576417661	2.576417661	2.589887796	2.041480471
10442321	5.791275977	5.436478946	6.061009305	4.881021559	5.141819599	4.245678932
10442327	2.591439997	2.791505193	3.214641922	2.376988961	2.375955423	2.545998424
10442331	5.02015481	4.441223036	4.618711682	4.47516743	4.096925144	5.059058955
10442341	4.952915637	4.981124722	4.627296697	5.596476482	5.149386458	5.654975242
10442357	2.43144197	2.517802393	2.577170639	2.618778766	2.487749509	2.76629589
10442363	2.111207144	2.13182785	2.157814445	2.394944559	2.495716532	2.5316653
10442370	3.248337364	3.270911354	2.588280729	2.544832228	2.74341674	2.530600281
10442373	1.539324899	1.837439852	1.740372322	1.862822646	2.421778423	1.605011276
10442375	2.787330378	2.546528014	2.448588423	2.101295091	2.933258054	2.84020402
10442378	1.522202807	1.616550918	1.669948967	1.641357199	1.647049576	1.784656872
10442381	4.173514562	4.46456895	5.064607744	4.483286749	4.476625145	5.080063804
10442391	2.763248619	2.168987678	2.649945307	2.053585155	2.546699687	3.065207276
10442393	3.339017997	3.37601341	3.421855142	3.296517451	3.629064339	3.326250788
10442396	2.533624864	2.177162266	2.389844235	2.678017267	2.229753139	2.276495602
10442435	8.110452413	8.362473594	7.838392071	7.439561063	7.043382544	6.573108358
10442445	3.428636285	2.923750148	2.807905516	3.408324543	4.032203128	3.765577122
10442454	8.138892175	8.066186931	7.913946234	7.629990012	7.547856398	6.697026361
10442458	2.574935816	2.487902873	2.623601388	2.822083663	2.29921086	2.550257204
10442468	2.851755594	2.851755594	2.851755594	2.999918929	2.75096037	2.933144292
10442495	2.810809203	2.788781792	2.700770889	2.467953714	2.840380815	2.911637406
10442542	2.691656126	3.882746879	2.947312882	3.300596883	2.913334562	2.773231639
10442549	2.604693691	2.353267885	2.84156445	2.551810221	2.534199433	2.587705335
10442565	3.558639723	3.197913284	3.108011753	4.014406431	3.214981808	3.521823656
10442584	2.420397082	2.143335386	2.283788551	2.945613879	2.494956802	2.618622098
10442596	6.047865201	4.766072712	5.525740419	5.090494427	4.81708391	5.195834557
10442603	2.828731208	3.155893627	3.300475672	2.666723564	2.709088547	2.773404742
10442606	1.610120612	1.774409277	1.571328488	1.664773131	1.547974002	1.840408496
10442616	9.223466162	9.219276062	9.069327141	8.707980381	8.796158915	8.098361828
10442625	2.913742311	2.689478626	2.883294625	3.12441221	2.824925597	3.134730067
10442629	6.578309102	5.9048341	5.359287366	5.323017841	5.928916187	4.905757087
10442638	6.994578268	6.823925142	6.512788174	6.758667067	7.315501439	6.013756588
10442643	6.57882342	7.368413251	7.072366157	6.29034974	6.620893949	6.519057716
10442649	2.853995358	2.493840518	2.830900653	2.897058731	2.816165846	2.920677664
10442651	2.929889441	2.983048127	3.161481354	2.940136751	3.105770713	3.15973589
10442683	2.908743013	2.392996825	2.470254047	2.166627064	2.699792904	2.492236959
10442691	1.942783802	2.422653567	2.290582571	2.03026309	2.105483725	2.134289415
10442719	2.303745975	2.307189696	2.307189696	2.312977997	2.332338281	2.348280224
10442736	5.48941078	5.895689506	5.32183577	5.659825079	5.432822033	5.721938657
10442739	2.672203302	2.527946532	2.697265724	2.716285927	2.596857666	2.615153305
10442752	6.516722738	6.312644069	7.146328112	6.509603754	6.577695516	6.32606503
10442762	2.344926693	2.706318522	2.366863019	2.497539742	2.585636455	2.803440539
10442771	2.125039159	2.168544113	2.153944145	2.144439886	2.173970115	2.465620118
10442779	2.089002265	2.623895074	2.38991632	2.678970664	2.547971213	2.325068694
10442786	2.376029168	2.554241531	2.450814636	2.256335732	2.424956684	2.383326716
10442801	2.809948999	3.050231954	3.304316738	3.044682742	3.270510409	2.956950652
10442807	2.24491677	2.215179783	2.080226176	1.95246851	1.783624838	1.877847449
10442816	4.678780844	3.386188907	3.825830432	3.610837192	2.890295086	3.903622032
10442829	3.664981521	5.744836951	3.933543952	4.758595064	5.939030468	7.695034511
10442834	3.151763691	3.131037305	3.222056108	3.033119483	2.934934629	3.061877596
10442840	2.627664589	2.496556103	2.716479941	2.563877073	2.68502015	2.620400686
10442857	3.633233626	3.469493974	3.916112936	3.670317528	3.853639648	4.058084955
10442870	2.777392761	2.332305328	2.744516399	2.755337155	2.665436551	2.691141687
10442887	2.74365709	2.910846647	2.940627944	2.508263108	2.686596477	2.559054883
10442893	3.78262682	3.510814825	3.637920133	4.480042464	4.935179302	2.867716565
10442904	3.289350343	3.582275643	4.214298748	4.780244896	4.174575357	3.913371911
10442914	6.261388214	5.494980488	6.079021687	6.607537207	5.714469266	6.52317279
10442922	10.023871	9.869321832	10.12072976	10.01884193	10.09244708	9.992257674
10442924	2.598718955	2.889191744	2.549685932	2.594337074	2.629324465	2.704090542
10442932	2.82062287	3.388754449	3.021794482	3.780247734	3.64806228	3.410291727
10442948	6.79663573	6.805292369	6.719340157	7.274067137	6.992348186	6.859355038
10442954	2.957836434	3.039033007	3.125120288	2.747178971	2.825555896	3.116518153
10442968	4.066814575	4.133697571	4.195506294	2.880269026	3.016404296	3.567464013
10442986	5.79790626	4.806367806	6.004779259	6.601593298	5.582621636	5.701508103
10443000	2.088414235	2.46610842	2.457459997	2.3310327	2.422341879	2.697379317
10443007	2.545047519	2.750386721	2.608964115	2.684865294	2.467743726	2.365924875
10443009	3.359821948	3.50274797	4.203342001	3.989273214	4.794501657	5.190364829
10443021	5.2778401	5.056664614	5.094494792	4.551231052	3.965707449	3.210689021
10443027	2.650308597	2.026788036	2.674741902	2.643843355	3.712401244	3.222061745
10443039	4.68906963	4.626646862	4.972808037	4.517858681	4.003883134	3.859504948
10443047	4.141771912	4.240552311	4.092904062	4.021935451	4.702205787	4.237861129
10443063	3.32995351	3.446071216	3.434772882	3.0528112	3.296075761	3.729473548
10443080	2.688595474	3.042764479	3.050231954	2.999918929	2.807600149	3.26419589
10443112	3.461580409	3.705531901	3.671959214	3.573002319	3.662804991	3.634064722
10443117	2.531480568	2.824222648	4.108728999	4.0130546	3.181762494	2.550613574
10443122	2.855392461	2.768029266	3.084563042	2.939547929	2.669995178	3.032467702
10443131	2.776694768	2.659296337	2.607559942	2.690606108	2.599626198	2.944337602
10443191	2.829151405	2.708605805	2.728631626	2.635851349	2.63657644	2.808580468
10443199	3.856002537	3.366222741	3.649566934	3.088327819	3.508232245	3.405423097
10443201	7.069021714	7.346200993	7.14907482	5.865783186	5.249672029	6.407748926
10443221	2.51774573	2.379106205	2.195127249	2.154741106	2.185594295	2.43114621
10443244	2.299191765	2.481619558	2.616351743	2.585996924	2.46027414	2.462216022
10443276	2.847052343	3.018900566	3.063217036	3.037740009	3.054791006	2.672109578
10443301	3.374691403	3.065863604	3.084628852	3.20586073	3.116198788	3.533370017
10443319	2.714877276	2.526875896	2.885211966	2.714877276	2.633239762	3.154216983
10443332	3.346327256	3.304635217	3.574540698	3.463418462	3.225988966	3.710722109
10443346	4.035651168	4.269811611	3.994115604	5.127242116	5.296655595	5.619751726
10443367	2.046703252	2.04729519	2.210660578	2.492633557	2.162898784	2.384409114
10443369	2.100958855	1.939966272	2.208388979	2.152130778	2.134065319	2.247752687
10443378	2.616489974	2.132365451	2.452382339	2.356296641	2.437731703	2.818016463
10443383	6.492928534	6.548204501	6.456147824	3.437257354	5.232153848	3.818815651
10443391	3.200595897	3.901387287	3.075131085	2.601669778	2.616062237	2.760206841
10443408	2.789725822	2.949859786	3.034795123	2.884865187	3.034720031	3.206156037
10443421	3.000562191	2.854985431	3.080097719	3.085953006	2.655567848	2.984911189
10443438	2.228000909	2.229784793	2.23018843	2.119863208	2.227716444	2.135858152
10443449	2.428915876	2.566191862	2.960084281	2.900318799	2.604296438	2.635477265
10443463	2.45756624	2.333033859	2.701891325	2.938619012	2.223959369	2.150240252
10443470	3.274125697	2.962896258	3.439026157	3.712141468	3.237819286	3.082873517
10443482	7.861305267	7.929222538	7.548860504	7.731324855	7.764865677	7.692533842
10443494	2.477775705	2.703387341	2.453333811	2.819076869	2.367120346	2.235051792
10443506	3.64624131	3.538628136	3.74366357	3.632209458	4.194121755	3.948194626
10443527	2.544368591	2.479627914	2.68566266	2.409489955	2.586299966	2.283815872
10443535	2.176552347	2.19740378	2.278790675	2.677375518	2.336459682	2.392208351
10443550	5.13126845	5.904149837	4.737415288	5.771859805	4.663165598	4.32714098
10443561	4.802472494	4.355923336	4.229488696	4.699487492	4.267566951	3.848533723
10443589	3.047713291	3.079741531	2.983531994	2.819318597	2.938405436	2.418965253
10443596	1.979590997	1.947726249	1.922935976	2.101901308	2.02207918	2.066300953
10443598	2.040214916	1.855396488	2.008079477	1.994122722	1.948705742	2.008079477
10443690	2.196947249	2.056569882	2.193511362	2.228689594	2.238256504	1.981888666
10443704	2.660568421	2.250511355	2.255961218	2.398579894	2.17498276	2.515682177
10443730	3.414701993	2.924882645	3.171886173	3.074078184	3.557150276	3.244799417
10443749	2.357137877	2.259287119	2.306149152	2.472748798	2.565466397	2.343959028
10443764	2.897402929	2.98638167	3.262069241	3.067029344	3.252656859	3.32601449
10443786	5.848134893	5.606320128	5.72871026	3.968087041	3.119025774	3.279564179
10443808	7.452899421	6.685122451	6.81451295	6.933814668	7.216921944	6.043122765
10443814	2.943591378	2.692409054	3.201260272	2.789582413	2.838432955	2.804432207
10443817	2.655287838	2.759411993	2.824132137	2.681629013	2.67505731	3.053729031
10443830	3.878436505	5.43804454	4.082495368	3.690258941	3.771686711	4.005663967
10443836	3.145948659	3.133404475	2.985553309	4.675599946	3.636215671	3.973756933
10443854	2.232869214	2.255003167	2.273780186	2.320763963	2.14113376	2.111564432
10443869	3.773726515	3.674808371	3.34925288	3.43138469	3.489255198	3.429926089
10443876	2.021843138	1.717398376	2.093015788	1.748535596	1.728711857	1.942012455
10443885	2.497805217	2.408982774	2.226220896	2.269089556	2.25741808	2.211589537
10443898	2.020401506	2.420823214	2.195098379	2.251119972	2.190707566	2.045971081
10443912	2.923769077	2.991126345	2.837622954	3.103189554	3.329627244	3.190877045
10443918	2.097797018	2.034490766	2.178930355	2.301967086	2.273941892	2.045890033
10443926	2.352995931	2.636007815	2.349535276	2.182498801	2.188008371	2.148745448
10443933	1.74581768	1.729706076	1.923516355	1.949320452	1.87012729	2.070809326
10443940	4.878052035	4.576204534	4.595633505	4.690651181	4.800020139	5.255731402
10443946	2.732594243	2.384246421	2.372013809	2.493844801	2.585570756	2.865059992
10443949	3.602479353	2.754477782	3.268216175	2.974387316	3.257487458	3.240162283
10443980	2.638978673	2.638978673	2.638978673	2.633014226	2.470448886	2.779198767
10444008	3.353668786	3.187335627	3.492143419	3.573259409	3.485951416	3.31873126
10444016	4.870702791	4.838614083	5.265813053	5.241908388	4.629936697	4.935179302
10444028	5.290766595	5.03104325	5.41789349	5.608866212	4.913693705	3.739544189
10444041	5.288590981	5.976718127	5.919150414	5.729588269	6.02983316	5.115740055
10444046	2.814875238	2.790802135	3.204460042	3.375777606	3.994211093	4.052502528
10444056	3.454640079	3.817927847	3.928926062	4.123777584	3.711585763	4.13022701
10444066	5.129198652	4.53199957	5.744383896	6.014309989	5.067413586	4.473125387
10444068	3.607090766	3.534499641	3.607090766	3.808894187	4.031464123	3.709223706
10444079	4.122901982	3.952641431	4.295032784	4.650563086	4.584208921	4.033632836
10444098	3.027443494	2.910627424	2.865210038	3.216128564	3.127104139	3.194065221
10444114	2.138073211	2.151768705	2.397290883	2.551177066	2.156324265	2.283064707
10444135	3.19005473	3.862348888	3.035800153	2.957819879	2.750330317	3.502900475
10444137	3.883840802	3.896590488	3.719549241	3.230515079	3.280250098	3.466458989
10444152	4.168318024	4.290224421	4.391918778	4.306328757	3.930231847	4.348772817
10444223	2.539970159	2.506727381	2.439696636	2.422198827	2.558839923	2.807156577
10444229	6.146882494	6.812718359	6.41945268	3.671157578	3.703295573	3.978228325
10444236	2.013703361	3.18052463	2.626042438	2.399832669	1.964493068	2.272916375
10444244	2.619357163	2.832441963	2.81247795	3.227652723	2.699855721	2.543426985
10444258	2.338591361	2.193080935	2.366079839	2.341556672	2.321997356	2.102986976
10444268	3.552960297	3.95616229	3.911335919	4.173065103	4.246598285	3.780931149
10444284	2.813396556	2.528725491	2.620205108	2.632835616	2.558397243	3.003451415
10444291	2.416964005	2.940368129	2.781144089	2.330403955	2.503646721	2.396628313
10444298	3.092250175	3.151074874	3.742495455	3.049816692	3.149787029	3.206929616
10444306	2.030527433	2.040505846	2.208960389	2.414786947	2.200518882	2.071753288
10444312	2.494726939	2.321971451	2.580338772	2.563131421	2.502173007	2.585520428
10444320	2.571794954	2.325528681	2.15922346	2.301213634	2.402131266	2.627483335
10444332	2.718285588	1.985691552	2.091660091	2.509916152	2.22570381	2.787177935
10444352	2.704909028	2.985394025	3.052607688	2.783606456	2.740669563	3.208011326
10444386	3.844823702	3.184903621	3.887624	3.661672439	3.541823294	3.288697128
10444394	4.089793343	4.285834565	4.021739507	3.744732985	3.603564727	3.267432721
10444407	3.834440979	3.736501409	3.78520693	3.901949696	3.496925638	3.430087025
10444420	3.979497755	3.355461997	3.534909462	3.697840497	3.931959774	3.300851378
10444431	2.615668309	2.587813521	2.850653234	2.775228414	2.715598322	2.736009442
10444436	2.931054738	2.924499632	4.336975784	3.684654776	4.650452222	3.805821059
10444439	3.887901894	3.083748449	3.142963232	3.327677306	3.319023698	3.155365476
10444459	3.101424818	2.463536256	2.578520327	2.670997992	2.465567893	2.615993712
10444496	4.136983759	3.966408668	4.183369442	4.8528896	4.715125673	4.624771292
10444505	3.190551785	3.683762222	3.43097649	4.042435275	4.146616444	3.41644491
10444521	2.357735182	1.956451016	2.355050363	2.606788286	2.513404842	2.507815924
10444524	4.376169704	4.254681437	4.268594059	4.138939954	3.827510318	3.52647374
10444554	1.992943012	2.300039272	2.234034497	2.111557348	2.050767154	2.173354557
10444578	5.033871864	4.370511177	4.427904128	4.100411187	4.357644018	4.996795764
10444591	2.026366307	2.115189945	1.883182445	1.96563095	2.058272974	2.038846531
10444595	3.46625754	2.790272579	2.794601661	2.703682687	2.759729007	2.992098959
10444605	4.001766916	4.486471694	4.594955309	3.301313744	3.780018686	3.955009402
10444637	3.118503456	2.814681064	3.380820601	3.070594794	3.144508496	3.124196358
10444658	2.645307678	3.273459953	2.444381615	2.571785411	2.442169963	2.807939773
10444665	3.209356134	3.229622456	3.857857773	4.666201439	4.478363004	2.912067817
10444674	2.923084664	2.510433226	3.127430934	2.463248298	2.261723351	3.057455258
10444680	3.61281631	3.554817514	3.678965256	3.616952412	3.709090305	3.607679162
10444685	6.404419446	5.759194324	5.740740382	5.269812028	5.554173936	4.572371492
10444708	2.195151573	2.083312254	1.915532464	1.93665749	1.999112574	2.086951835
10444717	2.772866173	3.334307283	3.207076853	3.07510831	3.189359412	2.701871439
10444719	3.73937997	3.650558305	4.016007315	3.785711044	3.555713172	3.2774124
10444752	2.653975791	2.219816467	2.732606919	2.389749185	2.226298766	2.39785492
10444756	6.526672386	6.77834944	6.65413657	5.489244313	4.080532442	5.450871684
10444761	5.36229342	5.612228888	5.703241655	6.165908808	5.332672515	5.438896004
10444780	4.73438357	4.283145484	5.329014985	7.098073298	6.843496081	4.257766786
10444788	3.590122564	3.556772914	3.478432411	3.52387211	3.589035587	3.84387811
10444802	2.344751755	2.237100048	2.497980214	2.214969342	2.589000648	2.126010401
10444821	2.694228693	3.022809718	3.018733848	3.037968037	2.987224097	3.199799555
10444824	2.638466044	2.737818071	3.394180145	4.465404614	4.645735157	3.579007567
10444830	5.938230956	5.784386473	6.545116234	8.176405727	7.747271156	6.085332398
10444841	2.239459186	2.073488242	2.028705345	2.209383025	2.413558542	2.152093744
10444853	2.008362347	2.112057569	1.908388602	1.994945729	2.056449579	2.056710744
10444858	2.663878816	2.625210384	2.770398462	2.767779889	2.638027949	2.691332233
10444879	2.774282715	2.99267752	3.088662856	2.642860098	2.54362421	2.461710887
10444883	3.121065893	2.927944394	3.0927061	2.701203033	2.589566546	2.976557437
